full_date,year,month,quarter,warehouse_name,city,region,product_name,category,units_sold,revenue,co2_kg,energy_kwh,waste_kg
2025-11-01,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,135,14620.5,46.9766,129.866,6.81
2025-11-01,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,167,1885.43,7.743,91.622,7.32
2025-11-01,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,127,12481.56,0.0,91.622,0.0
2025-11-01,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,141,12842.28,24.7814,91.622,10.15
2025-11-01,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,125,9757.5,2.3905,91.622,9.43
2025-11-01,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,178,14348.58,145.1028,91.622,15.12
2025-11-01,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,117,9509.76,15.9097,118.102,11.34
2025-11-01,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,124,14608.44,2.9132,118.102,3.69
2025-11-01,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,14,423.78,48.8176,118.102,16.68
2025-11-01,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,23,537.74,1.2217,118.102,3.72
2025-11-01,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,200,2844.0,29.1995,118.102,4.18
2025-11-02,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,152,2082.4,17.9571,32.46,15.27
2025-11-02,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,181,4112.32,14.2066,32.46,19.65
2025-11-02,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,34,3840.98,26.5523,32.46,9.53
2025-11-02,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,105,12884.55,2.7974,32.46,8.62
2025-11-02,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,153,13225.32,175.794,32.46,18.4
2025-11-02,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,49,5124.91,22.1864,87.292,18.39
2025-11-02,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,31,574.12,0.0,87.292,0.0
2025-11-02,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,119,5988.08,18.9794,87.292,6.36
2025-11-02,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,75,4445.25,1.5586,87.292,5.35
2025-11-02,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,131,1929.63,88.421,87.292,9.56
2025-11-02,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,68,4420.0,14.9996,96.74,10.51
2025-11-02,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,196,3682.84,1.6902,96.74,2.14
2025-11-02,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,151,16537.52,14.926,96.74,5.74
2025-11-02,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,65,4378.4,2.0149,96.74,7.68
2025-11-02,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,126,7915.32,143.6848,96.74,14.42
2025-11-02,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,120,2325.6,8.4974,70.11,6.32
2025-11-02,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,177,17590.26,5.3994,70.11,7.67
2025-11-02,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,162,13272.66,16.7298,70.11,8.28
2025-11-02,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,126,9865.8,2.6525,70.11,8.35
2025-11-02,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,189,4080.51,160.3973,70.11,18.12
2025-11-03,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,99,583.11,3.4997,56.978,2.78
2025-11-03,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,112,1690.08,7.2541,56.978,9.04
2025-11-03,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,56,2498.72,0.0,56.978,0.0
2025-11-03,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,89,12337.18,3.0725,56.978,11.29
2025-11-03,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,46,4007.52,66.2103,56.978,9.01
2025-11-03,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,174,14917.02,10.3142,110.208,8.61
2025-11-03,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,187,8186.86,13.7418,110.208,14.63
2025-11-03,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,119,15178.45,12.002,110.208,5.23
2025-11-03,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,169,15880.93,1.7688,110.208,7.01
2025-11-03,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,165,23053.8,138.3787,110.208,19.98
2025-11-03,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,37,2063.49,11.0146,30.506,11.0
2025-11-03,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,81,7147.44,0.0,30.506,0.0
2025-11-03,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,139,4983.15,30.7883,30.506,14.07
2025-11-03,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,178,13335.76,0.8958,30.506,3.33
2025-11-03,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,152,8861.6,62.8207,30.506,8.73
2025-11-03,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,194,2417.24,16.2043,89.174,14.66
2025-11-03,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,100,2002.0,1.51,89.174,2.21
2025-11-03,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,100,13167.0,0.0,89.174,0.0
2025-11-03,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,118,15442.66,2.7331,89.174,9.47
2025-11-03,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,83,7640.98,140.7433,89.174,13.97
2025-11-04,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,88,1019.92,14.0815,39.376,10.22
2025-11-04,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,24,146.64,9.9527,39.376,15.5
2025-11-04,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,183,18918.54,22.5156,39.376,10.39
2025-11-04,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,134,10908.94,2.4719,39.376,7.55
2025-11-04,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,111,16399.14,118.8828,39.376,16.47
2025-11-04,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,79,2864.54,2.49,139.174,2.53
2025-11-04,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,120,2529.6,11.3329,139.174,12.39
2025-11-04,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,179,11899.92,43.7838,139.174,15.81
2025-11-04,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,165,11401.5,6.1565,139.174,17.98
2025-11-04,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,141,3031.5,180.5522,139.174,19.27
2025-11-04,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,23,633.88,7.1827,114.748,5.59
2025-11-04,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,30,1333.5,4.0336,114.748,4.92
2025-11-04,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,194,10095.76,28.2142,114.748,10.1
2025-11-04,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,155,14174.75,1.5586,114.748,5.08
2025-11-04,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,168,2052.96,98.4855,114.748,10.32
2025-11-04,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,145,5247.55,23.9998,142.38,18.85
2025-11-04,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,50,2933.0,1.7321,142.38,2.18
2025-11-04,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,199,19265.19,52.7033,142.38,18.47
2025-11-04,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,17,311.1,5.7902,142.38,17.72
2025-11-04,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,117,8281.26,142.8277,142.38,19.43
2025-11-05,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,168,12047.28,7.4041,137.0,6.59
2025-11-05,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,32,2186.24,4.985,137.0,6.43
2025-11-05,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,113,906.26,26.2421,137.0,10.98
2025-11-05,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,93,2782.56,3.2471,137.0,10.65
2025-11-05,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,186,25736.82,154.2349,137.0,17.86
2025-11-05,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,157,10558.25,10.6347,35.936,8.38
2025-11-05,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,116,5449.68,11.6789,35.936,13.15
2025-11-05,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,14,1003.24,47.7088,35.936,17.53
2025-11-05,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,29,3770.29,5.7877,35.936,16.63
2025-11-05,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,113,12190.44,104.2063,35.936,12.55
2025-11-05,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,181,22063.9,1.7114,122.63,1.22
2025-11-05,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,199,2214.87,15.0732,122.63,19.47
2025-11-05,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,107,8797.54,36.4764,122.63,14.49
2025-11-05,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,68,5272.72,2.7713,122.63,8.33
2025-11-05,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,28,1752.24,198.2864,122.63,19.57
2025-11-05,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,84,4416.72,14.4891,145.234,10.83
2025-11-05,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,120,3657.6,12.9996,145.234,13.8
2025-11-05,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,87,12360.09,13.223,145.234,6.09
2025-11-05,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,45,5211.0,2.7104,145.234,8.59
2025-11-05,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,11,848.32,181.303,145.234,18.4
2025-11-06,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,154,15127.42,10.8666,87.574,10.69
2025-11-06,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,170,8642.8,8.1949,87.574,8.72
2025-11-06,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,154,17737.72,9.1101,87.574,3.56
2025-11-06,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,124,12866.24,4.3355,87.574,17.12
2025-11-06,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,169,8766.03,42.9566,87.574,6.23
2025-11-06,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,164,4455.88,17.135,138.208,14.77
2025-11-06,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,170,13030.5,9.3293,138.208,10.82
2025-11-06,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,70,1393.7,31.6786,138.208,11.4
2025-11-06,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,75,2520.0,4.6422,138.208,12.91
2025-11-06,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,177,2819.61,83.1444,138.208,9.95
2025-11-06,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,140,4636.8,18.4721,38.552,15.68
2025-11-06,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,175,21556.5,3.1188,38.552,4.69
2025-11-06,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,53,852.24,42.1676,38.552,16.39
2025-11-06,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,172,3703.16,3.7591,38.552,14.88
2025-11-06,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,99,5535.09,60.7505,38.552,8.54
2025-11-06,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,30,1871.7,0.6736,79.044,0.6
2025-11-06,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,66,3517.14,12.1306,79.044,16.97
2025-11-06,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,37,1490.36,38.2125,79.044,16.91
2025-11-06,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,160,10091.2,5.3827,79.044,15.25
2025-11-06,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,89,10069.46,109.2808,79.044,11.84
2025-11-07,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,31,2422.96,12.1325,144.264,11.06
2025-11-07,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,191,13077.77,13.4308,144.264,19.24
2025-11-07,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,25,1758.25,43.7806,144.264,18.71
2025-11-07,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,97,14302.65,3.0842,144.264,10.79
2025-11-07,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,54,576.72,35.2311,144.264,3.51
2025-11-07,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,156,15525.12,15.4565,144.846,10.87
2025-11-07,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,138,3708.06,8.0937,144.846,10.9
2025-11-07,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,199,26845.1,30.5268,144.846,11.07
2025-11-07,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,125,17101.25,0.0,144.846,0.0
2025-11-07,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,92,8531.16,161.0007,144.846,16.68
2025-11-07,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,33,3107.94,9.9913,140.76,9.14
2025-11-07,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,158,13490.04,11.0664,140.76,13.08
2025-11-07,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,19,251.75,5.8795,140.76,2.24
2025-11-07,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,83,1338.79,5.0663,140.76,18.05
2025-11-07,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,139,8444.25,8.7635,140.76,0.98
2025-11-07,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,80,7260.8,10.4585,105.586,9.32
2025-11-07,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,89,6403.55,13.1014,105.586,15.35
2025-11-07,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,122,1817.8,0.0,105.586,0.0
2025-11-07,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,123,11875.65,0.4466,105.586,1.82
2025-11-07,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,100,7856.0,121.536,105.586,16.76
2025-11-08,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,191,26932.91,23.9569,92.674,18.94
2025-11-08,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,174,20843.46,14.306,92.674,19.2
2025-11-08,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,177,18811.56,45.4815,92.674,16.69
2025-11-08,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,110,2607.0,1.3857,92.674,4.61
2025-11-08,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,89,7657.56,52.6811,92.674,5.82
2025-11-08,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,95,1597.9,6.9337,51.358,5.39
2025-11-08,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,99,4948.02,7.2266,51.358,10.91
2025-11-08,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,178,25781.52,48.4142,51.358,16.35
2025-11-08,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,164,21587.32,0.9296,51.358,3.76
2025-11-08,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,179,4566.29,44.9112,51.358,4.65
2025-11-08,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,94,1757.8,12.5692,93.474,9.2
2025-11-08,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,74,8135.56,18.0808,93.474,19.08
2025-11-08,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,23,2747.12,2.1965,93.474,0.86
2025-11-08,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,175,9366.0,4.8937,93.474,15.38
2025-11-08,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,183,11172.15,28.331,93.474,3.28
2025-11-08,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,105,14500.5,13.0325,111.696,12.14
2025-11-08,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,96,9930.24,1.1557,111.696,1.78
2025-11-08,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,122,9880.78,5.2062,111.696,2.43
2025-11-08,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,166,4651.32,6.5622,111.696,18.86
2025-11-08,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,109,7005.43,146.6731,111.696,19.01
2025-11-09,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,169,20670.39,0.0,21.63,0.0
2025-11-09,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,21,1355.97,13.0626,21.63,16.96
2025-11-09,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,106,2901.22,48.2469,21.63,17.68
2025-11-09,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,56,7030.8,0.3386,21.63,0.95
2025-11-09,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,52,5697.64,122.8077,21.63,13.63
2025-11-09,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,144,1507.68,10.6892,135.702,10.26
2025-11-09,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,168,4032.0,10.2457,135.702,15.05
2025-11-09,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,35,2751.7,25.5753,135.702,10.11
2025-11-09,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,148,18661.32,6.2341,135.702,19.69
2025-11-09,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,96,12679.68,120.45,135.702,13.61
2025-11-09,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,134,4400.56,19.8474,112.92,14.99
2025-11-09,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,85,10832.4,4.587,112.92,4.81
2025-11-09,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,89,2771.46,22.8267,112.92,8.04
2025-11-09,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,64,3491.2,2.9676,112.92,2.93
2025-11-09,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,45,1236.15,40.5038,112.92,4.23
2025-11-09,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,144,2671.2,8.1514,80.598,8.16
2025-11-09,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,102,779.28,2.7676,80.598,2.91
2025-11-09,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,42,4291.14,0.0,80.598,0.0
2025-11-09,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,199,29768.41,1.19,80.598,3.88
2025-11-09,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,181,12016.59,108.1822,80.598,11.0
2025-11-10,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,51,2272.05,1.2203,73.01,1.01
2025-11-10,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,121,2214.3,12.3409,73.01,18.14
2025-11-10,2025,11,4,Atlanta South,Atlanta,South,Organic Cotton T-Shirt,Apparel,142,18235.64,31.0847,73.01,12.67
2025-11-10,2025,11,4,Atlanta South,Atlanta,South,Recycled Plastic Bottle,Beverage,82,1407.12,3.1746,73.01,12.59
2025-11-10,2025,11,4,Atlanta South,Atlanta,South,Solar Phone Charger,Electronics,141,3718.17,6.8267,73.01,0.74
2025-11-10,2025,11,4,Chicago Center,Chicago,Midwest,Bamboo Cutting Board,Kitchen,23,2253.31,1.9675,58.942,1.57
2025-11-10,2025,11,4,Chicago Center,Chicago,Midwest,Compostable Packaging,Packaging,36,3893.4,9.6753,58.942,12.54
2025-11-10,2025,11,4,Chicago Center,Chicago,Midwest,Organic Cotton T-Shirt,Apparel,61,7391.98,56.8759,58.942,19.5
2025-11-10,2025,11,4,Chicago Center,Chicago,Midwest,Recycled Plastic Bottle,Beverage,45,5921.55,4.6815,58.942,14.02
2025-11-10,2025,11,4,Chicago Center,Chicago,Midwest,Solar Phone Charger,Electronics,105,8968.05,11.0942,58.942,1.59
2025-11-10,2025,11,4,Portland DC,Portland,West,Bamboo Cutting Board,Kitchen,128,14920.96,13.8188,125.2,9.73
2025-11-10,2025,11,4,Portland DC,Portland,West,Compostable Packaging,Packaging,117,16977.87,6.0691,125.2,9.05
2025-11-10,2025,11,4,Portland DC,Portland,West,Organic Cotton T-Shirt,Apparel,59,3442.06,25.7337,125.2,12.69
2025-11-10,2025,11,4,Portland DC,Portland,West,Recycled Plastic Bottle,Beverage,156,23047.44,5.6529,125.2,16.05
2025-11-10,2025,11,4,Portland DC,Portland,West,Solar Phone Charger,Electronics,107,8337.44,80.8404,125.2,10.63
2025-11-10,2025,11,4,Seattle Hub,Seattle,West,Bamboo Cutting Board,Kitchen,124,4827.32,9.1222,85.7,8.14
2025-11-10,2025,11,4,Seattle Hub,Seattle,West,Compostable Packaging,Packaging,130,17690.4,12.9212,85.7,18.38
2025-11-10,2025,11,4,Seattle Hub,Seattle,West,Organic Cotton T-Shirt,Apparel,183,20009.22,25.5753,85.7,10.16
2025-11-10,2025,11,4,Seattle Hub,Seattle,West,Recycled Plastic Bottle,Beverage,123,11505.42,0.4973,85.7,1.42
2025-11-10,2025,11,4,Seattle Hub,Seattle,West,Solar Phone Charger,Electronics,71,3540.77,149.9049,85.7,19.81
2025-11-11,2025,11,4,Atlanta South,Atlanta,South,Bamboo Cutting Board,Kitchen,118,2492.16,5.8549,25.016,5.61
2025-11-11,2025,11,4,Atlanta South,Atlanta,South,Compostable Packaging,Packaging,41,488.72,11.4283,25.016,16.71
